100.0	0.001	0.002	0.2	3.2749276745433598	-0.014940459153093055
200.0	0.0005	0.001	0.2	3.267869046231649	-0.021999087464803946
400.0	0.00025	0.0005	0.2	3.2650052161343424	-0.024862917562110454
800.0	0.000125	0.00025	0.2	3.264316202442771	-0.025551931253681825
